time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,note,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2023-11-28T03:09Z,37.0,-30.0,46.0,992.0,C,True,2023-11-27T23:48:00-CME-001,"Measurement of the CME's visible shock, which was slightly wider than the bulk of the CME in coronagraph imagery.",M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,17.6,2023-11-28T17:19Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27898/-1
2023-11-28T03:11Z,38.0,-37.0,32.0,997.0,C,True,2023-11-27T23:48:00-CME-001,"Measurement of the CME's bulk, which is clearly visible against the wider shock front in coronagraph imagery that was measured separately.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.5,2023-11-28T17:19Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27903/-1
2023-11-28T12:37Z,-75.0,95.0,24.0,337.0,S,True,2023-11-28T01:25:00-CME-001,Analysis is uncertain since the source is either on or behind the SW limb and is only seen in one AIA channel (171). Analysis is based on the fit in swpc_cat with two coronagraphs.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-11-28T21:14Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27913/-1
2023-11-28T10:34Z,38.0,-95.0,29.0,419.0,S,True,2023-11-28T01:36:00-CME-001,This analysis is based on the fit with two coronagraphs in swpc_cat and is approximage since the CME source is either on or behind the NE limb.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-11-28T22:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27917/-1
2023-11-29T00:03Z,0.0,13.0,45.0,910.0,C,True,2023-11-28T20:24:00-CME-001,Measurement of the bulk of the CME. No STEREO A COR2 imagery was available at the time of this measurement.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.9,2023-11-29T00:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27923/-1
2023-11-29T01:03Z,-6.0,2.0,45.0,768.0,C,True,2023-11-28T20:48:00-CME-001,"Measurement of the leading edge of the halo CME, with the best fit in SWPC_CAT centered on the southern portion. A separate shock measurement was not made as it was not clearly distinguishable from the leading edge, and was complicated by the overlap with CME: 2023-11-28T20:24Z.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.6,2023-11-29T00:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27925/-1
2023-11-29T20:49Z,-16.0,23.0,16.0,430.0,S,True,2023-11-29T13:48:00-CME-001,"This analysis is very uncertain since we were not able to connect this CME in coronagraphs with any lower coronal signatures in EUV instruments (although there is a lot of small flaring in Active Region 3500 in the morning of 2023-11-29). This analysis is based solely on the fit in swpc_cat with two coronagraphs, however the fit strongly suggests the resulting latitude and longitude, which happen to correspond to the location of Active Region 3500 at the time.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-11-30T20:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27938/-1
2023-11-30T12:22Z,28.0,-90.0,28.0,309.0,S,True,2023-11-30T00:36:00-CME-001,"Not a plane-of-sky, assuming source filament is erupting centered on or just beyond the limb at E90. Event is faint but trackable into C3 and several frames of STEREO COR2A.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.7,2023-11-30T22:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27941/-1
2023-12-01T06:49Z,-61.0,90.0,32.0,505.0,C,True,2023-11-30T23:12:00-CME-001,"Measurement based on the approximate source location. Since the source appears close to the limb, a longitude of 90 degrees was used in this measurement. This longitude may vary by +/-10 degrees since the precise source location is unknown.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.9,2023-12-01T16:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27954/-1
2023-12-01T09:06Z,31.0,90.0,24.0,588.0,C,True,2023-12-01T03:24:00-CME-001,"Measurement based on the approximate source location. Since the leading edge becomes diffuse and difficult to track in later time stamps, this measurement relies on earlier imagery.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.8,2023-12-01T17:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27958/-1
2023-12-01T13:04Z,-37.0,12.0,11.0,510.0,C,True,2023-12-01T07:12:00-CME-001,Measurement loosely based on the source location. The latitude and longitude parameters were determined by the best fit between SOHO LASCO C2 and STEREO A COR2 coronagraph imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.0,2023-12-01T18:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27960/-1
2023-12-01T17:51Z,-37.0,17.0,15.0,602.0,C,True,2023-12-01T12:36:00-CME-001,"Measurement based on the best fit between SOHO LASCO C3 and STEREO A COR2 coronagraph imagery, which differs slightly from the source location due to possible deflection.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.3,2023-12-01T18:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27963/-1
2023-12-01T21:53Z,-48.0,-56.0,32.0,552.0,C,True,2023-12-01T14:48:00-CME-001,"Measurement based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2 coronagraph imagery. The source location spans S30E60 to S35E80, with possible southern deflection.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.8,2023-12-01T19:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27967/-1
2023-12-02T04:10Z,-20.0,38.0,45.0,656.0,C,True,2023-12-01T22:24:00-CME-001,Measurement of Leading Edge of CME using source location and best fit bewteen coronagraphs. Leading edge becomes very faint about halfway through SOHO LASCE C3 field of view.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,20.0,2023-12-02T19:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27976/-1
2023-12-02T21:27Z,-10.0,-90.0,29.0,423.0,S,True,2023-12-02T12:36:00-CME-001,Measurement of leading edge using source location clearly seen in UV imagery and limited C3 and STEREO A COR2 imagery. CME is partially obstructed by the pylon in the limited C3 imagery available in real time (SOHO downlink has just begun). CME is faint in STEREO A COR2 and a data gap limits the number of frames available for this CME.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.0,2023-12-02T20:08Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27980/-1
2023-12-03T07:15Z,-34.0,130.0,38.0,582.0,C,True,2023-12-03T00:12:00-CME-001,Longitude approximated based on knowledge of source location beyond the west limb and best fit between SOHO LASCO C2/C3 and STEREO A COR2. This approximate longitude was also based on measurements between SOHO LASCO C3 and STEREO A COR2 in StereoCAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.4,2023-12-03T15:28Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27986/-1
2023-12-03T10:07Z,-17.0,-80.0,24.0,579.0,C,True,2023-12-03T04:00:00-CME-001,Measurement of leading edge using a longitude based on the source location.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.5,2023-12-03T14:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27984/-1
2023-12-03T19:45Z,-26.0,-75.0,23.0,483.0,S,True,2023-12-03T13:23:00-CME-001,Longitude based on approximate source location.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.2,2023-12-03T17:00Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27993/-1
2023-12-05T10:10Z,-27.0,90.0,29.0,365.0,S,True,2023-12-05T00:12:00-CME-001,"Due to the faint leading edge, limited imagery was available for this measurement. Parameters based on source location and best fit between SOHO LASCO C2/C3",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-12-05T16:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28019/-1
2023-12-05T14:08Z,-22.0,95.0,45.0,619.0,C,True,2023-12-05T07:48:00-CME-001,"Measurement of the leading edge based on potential source location of west 95, and best fit between SOHO LASCO C2/C3 and STEREO A COR2 in SWPC_CAT.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.7,2023-12-05T14:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28016/-1
2023-12-05T21:38Z,23.0,-90.0,33.0,384.0,S,True,2023-12-05T12:24:00-CME-001,"Longitude using approximate source location on the east limb, where the filament was visible. The longitude may by approximately +/- 10 degrees as part of the filament may have been beyond the east limb in available EUV imagery. The leading edge of this CME fades away quickly in SOHO LASCO C3 and STEREO A COR2 imagery, so limited imagery was used.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-12-05T20:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28025/-1
2023-12-06T03:38Z,-27.0,95.0,31.0,314.0,S,True,2023-12-05T16:00:00-CME-001,"Longitude approximated from potential source location. The leading edge of the CME is faint and only visible in two early frames of SOHO LASCO C3. Several faint, narrow, features are visible ahead of this CME in the coronagraphs, but measured with a similar speed. They did not have a clearly defined leading edge.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.2,2023-12-05T20:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28027/-1
2023-12-06T04:29Z,43.0,1.0,24.0,810.0,C,True,2023-12-06T00:12:00-CME-001,Measured using source location. Not modeled due to consistently measuring far out of ecliptic.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,19.0,2023-12-06T22:42Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28039/-1
2023-12-06T14:35Z,24.0,7.0,17.0,506.0,C,True,2023-12-06T08:12:00-CME-001,"The leading edge of this CME quickly becomes extremely faint and diffuse in difference imagery. The left-hand boundary is more defined, and so was used to assist in tracking the progression of this CME in difference imagery. Measurement made using location of source eruption (filament eruption in UV imagery roughly centered at N15E05) as well as best fit between coronagraphs which corroborates the NW deflection also seen in the UV imagery.",M2M_CATALOG,LHB,0,SWPC_CAT,running difference,,,17.0,2023-12-06T20:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28037/-1
2023-12-07T05:18Z,26.0,-85.0,32.0,460.0,S,True,2023-12-06T18:48:00-CME-001,Longitude based on source location near the east limb in available EUV imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.8,2023-12-07T13:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28048/-1
2023-12-07T08:56Z,82.0,180.0,39.0,500.0,C,True,2023-12-07T00:48:00-CME-001,Measurement based on the best fit between SOHO LASCO C3 and STEREO A COR2 coronagraph imagery. It is possible the longitude and latitude parameters vary slightly as this is a far-sided event and the precise source location is unknown.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.7,2023-12-07T18:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28068/-1
2023-12-07T12:34Z,13.0,-39.0,23.0,371.0,S,True,2023-12-07T03:36:00-CME-001,"Measurement of leading edge using SWPC_CAT, with longitude based on where the filament eruption was approximately centered on the disk.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.9,2023-12-07T13:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28046/-1
2023-12-07T15:11Z,-17.0,115.0,40.0,401.0,S,True,2023-12-07T06:24:00-CME-001,Measurement of leading edge with longitude approximated by potential source location beyond the west limb. This longitude may vary by +/- 10 degrees due to the uncertainty of this measurement.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.1,2023-12-07T14:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28051/-1
2023-12-07T15:49Z,-1.0,170.0,45.0,1257.0,O,True,2023-12-07T13:36:00-CME-001,Measurement of what is likely the shock of this CME. Longitude approximated by best fit between SOHO LASCO C2/C3 and STEREO A COR2 in SWPC_CAT. NSO GONG data also shows a region of interest on the far side that may be a candidate for this eruption.,M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,20.1,2023-12-07T18:37Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28061/-1
2023-12-07T16:42Z,16.0,163.0,37.0,966.0,C,True,2023-12-07T13:36:00-CME-001,"Measurement of the potential bulk of this CME, with the leading edge directed towards the northwest. This is narrower and slower than the shock, which is a full halo in coronagraph imagery.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2023-12-07T18:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28065/-1
2023-12-08T04:31Z,-47.0,90.0,47.0,480.0,S,True,2023-12-07T21:09:00-CME-001,"A longitude of 90 degrees was used in the measurement as the source is visible just on or beyond the SW limb. However, since a precise source location is unknown, the longitude may vary slightly.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.8,2023-12-08T13:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28073/-1
2023-12-08T08:04Z,-55.0,100.0,21.0,561.0,C,True,2023-12-08T02:00:00-CME-001,Measurement based on the approximate source location and the best fit between SOHO LASCO C2 and STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.6,2023-12-08T13:53Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28077/-1
2023-12-08T13:09Z,-16.0,109.0,30.0,345.0,S,True,2023-12-08T02:24:00-CME-001,Measurement based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery. The leading edge becomes diffuse and difficult to track in later imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.1,2023-12-08T13:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28075/-1
2023-12-08T12:43Z,71.0,46.0,33.0,374.0,S,True,2023-12-08T04:17:00-CME-001,"Measurement based on the best fit between SOHO LASCO C3 and STEREO A COR2 imagery. This CME likely deflects northward based on the source location compared to the measured parameters, as well as the eruption as observed in SDO AIA imagery.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.2,2023-12-08T14:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28079/-1
2023-12-08T21:38Z,31.0,160.0,40.0,650.0,C,True,2023-12-08T16:24:00-CME-001,"Measurement of the inner bulk portion based on the best fit between SOHO LASCO C3 and STEREO A COR2 imagery. Multiple measurements produced speeds ranging from about 550 to 650 km/s. Since this event is far-sided and a precise source location is unknown, the measured parameters may vary slightly.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.2,2023-12-09T14:35Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28090/-1
2023-12-08T20:51Z,29.0,162.0,51.0,779.0,C,True,2023-12-08T16:24:00-CME-001,"Measurement of the brighter shock portion visible to the northwest. There is a fainter portion of the shock feature which appears to form almost a full halo, but it is diffuse and difficult to measure. Multiple shock measurements produced speeds ranging from 747 km/s to 999 km/s.",M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,11.9,2023-12-09T14:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28091/-1
2023-12-09T08:37Z,78.0,164.0,38.0,933.0,C,True,2023-12-09T04:24:00-CME-001,"Triangulated with SOHO LASCO C3 and STEREO COR2A as we cannot observe the far-sided source of this filament, and we have a good stereoscopic view of this front. Approximate range from N70-N80 and W160-W170; this is a very high latitude event as lower latitudes <70 did not yield a good triangulated fit.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,21.0,2023-12-09T20:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28097/-1
2023-12-09T21:38Z,-40.0,-49.0,23.0,402.0,S,True,2023-12-09T12:48:00-CME-001,"Front is faint and travels into the pylon in SOHO LASCO C3, making it difficult to track in all coronagraphs.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.5,2023-12-09T21:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28100/-1
2023-12-10T08:36Z,50.0,165.0,17.0,483.0,S,True,2023-12-10T01:36:00-CME-001,These parameters are based off of the potential source and best fit in SOHO LASCO and STEREO A coronagraph imagery. The front becomes too faint/diffuse to track beyond the first few frames into SOHO LASCO C3.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.6,2023-12-10T17:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28104/-1
2023-12-10T17:35Z,-34.0,-165.0,36.0,566.0,C,True,2023-12-10T11:23:00-CME-001,Very uncertain measurement since no clear source has been found. Only these parameters were found to produce a good fit in swpc_cat with two coronagraphs but they are not corroborated by any lower coronal signatures.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-12-11T20:31Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28110/-1
2023-12-12T05:09Z,-20.0,-40.0,16.0,414.0,S,True,2023-12-11T21:36:00-CME-001,Analysis based on the likely source location (eruption in AR 3516) and confirmed by a good fit in swpc_cat with two coronagraphs.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-12-12T20:11Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28115/-1
2023-12-12T10:23Z,5.0,5.0,45.0,306.0,S,True,2023-12-12T00:00:00-CME-001,A very unreliable analysis based on the assumption that this is front-sided event with the source a central filament eruption. Since the CME is not seen in COR2A coronagraph this analysis is not corroborated by a fit in swpc_cat.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-12-12T20:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28121/-1
2023-12-12T23:41Z,-28.0,-116.0,37.0,943.0,C,True,2023-12-12T19:12:00-CME-001,Parameters are based off of the bulk best fit of the CME in SOHO LASCO and STEREO A imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,18.5,2023-12-13T15:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28124/-1
2023-12-13T04:39Z,2.0,17.0,36.0,696.0,C,True,2023-12-13T00:00:00-CME-001,"Measurement using the center of the dimming as an initial source, finding it may be deflected slightly southward from there. Fit using triangulation between SOHO LASCO C3 and STEREO COR2A imagery.",M2M_CATALOG,RHB,0,SWPC_CAT,running difference,,,21.3,2023-12-13T19:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28129/-1
2023-12-13T20:58Z,8.0,59.0,27.0,616.0,C,True,2023-12-13T15:05:00-CME-001,"Measurement using the dimming region near AR 3514 that spanned as far as W55 as the source to begin. Found that longitudes >W55 yielded better triangulated fits between SOHO LASCO C2/C3 and STEREO COR2A imagery, with the best fits in a range of W59-W65 showing some westward deflection. Potential fits beyond the limb did not triangulate well between coronagraphs, corroborating this observed deflection from the on-disk dimming region.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,19.0,2023-12-15T05:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28168/-1
2023-12-14T12:25Z,-30.0,83.0,37.0,684.0,C,True,2023-12-14T07:00:00-CME-001,Measurement based on the approximate source location and best fit between SOHO LASCO C3 and STEREO A COR imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.8,2023-12-14T19:39Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28153/-1
2023-12-14T15:03Z,-18.0,50.0,13.0,517.0,C,True,2023-12-14T08:36:00-CME-001,Measurement based on the approximate source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2 coronagraph imagery. The longitude may vary due to the wide rage in source longitudes.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.7,2023-12-14T20:36Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/28155/-1
